Date,vol,por,bmw,ret_vol,ret_por,ret_bmw,sq_vol,sq_por,sq_bmw,q_vol,q_por,q_bmw
11/8/1996,33.76605606,26.48378372,10.04177189,-4.405648309,-3.831314507,-0.269631374,19.40973703,14.67897085,0.072701078,56336,901566,767000
11/11/1996,33.76605606,26.48378372,10.01469612,-4.405648309,-3.831314507,-0.269631374,19.40973703,14.67897085,0.072701078,56336,901566,260000
11/12/1996,33.76605606,26.48378372,10.09040356,-4.405648309,-3.831314507,0.755963383,19.40973703,14.67897085,0.571480637,56336,901566,1066000
11/13/1996,33.76605606,26.48378372,10.07437706,-4.405648309,-3.831314507,-0.158829097,19.40973703,14.67897085,0.025226682,56336,901566,793000
11/14/1996,33.76605606,26.48378372,10.10698318,-4.405648309,-3.831314507,0.323654005,19.40973703,14.67897085,0.104751915,56336,901566,351000
11/15/1996,33.76605606,26.48378372,10.18932629,-4.405648309,-3.831314507,0.814714935,19.40973703,14.67897085,0.663760426,56336,901566,624000
11/18/1996,33.76605606,26.48378372,10.20479679,-4.405648309,-3.831314507,0.151830497,19.40973703,14.67897085,0.0230525,56336,901566,624000
11/19/1996,33.76605606,26.48378372,10.24790096,-4.405648309,-3.831314507,0.42239128,19.40973703,14.67897085,0.178414393,56336,901566,442000
11/20/1996,33.76605606,26.48378372,10.08598232,-4.405648309,-3.831314507,-1.580017613,19.40973703,14.67897085,2.496455656,56336,901566,546000
11/21/1996,33.76605606,26.48378372,10.0959301,-4.405648309,-3.831314507,0.098629727,19.40973703,14.67897085,0.009727823,56336,901566,286000
11/22/1996,33.76605606,26.48378372,10.17550945,-4.405648309,-3.831314507,0.788232016,19.40973703,14.67897085,0.621309711,56336,901566,312000
11/25/1996,33.76605606,26.48378372,10.49271488,-4.405648309,-3.831314507,3.117341992,19.40973703,14.67897085,9.717821095,56336,901566,1040000
11/26/1996,33.76605606,26.48378372,10.66182137,-4.405648309,-3.831314507,1.611656138,19.40973703,14.67897085,2.597435508,56336,901566,2015000
11/27/1996,33.76605606,26.48378372,10.56842422,-4.405648309,-3.831314507,-0.875996111,19.40973703,14.67897085,0.767369186,56336,901566,455000
11/28/1996,33.76605606,26.48378372,10.86850166,-4.405648309,-3.831314507,2.839377299,19.40973703,14.67897085,8.062063449,56336,901566,923000
11/29/1996,33.76605606,26.48378372,10.88231754,-4.405648309,-3.831314507,0.127118533,19.40973703,14.67897085,0.016159121,56336,901566,624000
12/2/1996,33.76605606,26.48378372,11.04810715,-4.405648309,-3.831314507,1.523476994,19.40973703,14.67897085,2.320982151,56336,901566,702000
12/3/1996,33.76605606,26.48378372,11.6924696,-4.405648309,-3.831314507,5.832333458,19.40973703,14.67897085,34.01611357,56336,901566,1781000
12/4/1996,33.76605606,26.48378372,11.62062645,-4.405648309,-3.831314507,-0.614439462,19.40973703,14.67897085,0.377535852,56336,901566,1118000
12/5/1996,33.76605606,26.48378372,11.41062832,-4.405648309,-3.831314507,-1.807115406,19.40973703,14.67897085,3.265666089,56336,901566,1417000
12/6/1996,33.76605606,26.48378372,11.20449829,-4.405648309,-3.831314507,-1.806473947,19.40973703,14.67897085,3.263348121,56336,901566,1495000
12/9/1996,33.76605606,26.48378372,11.56315231,-4.405648309,-3.831314507,3.200982435,19.40973703,14.67897085,10.24628855,56336,901566,494000
12/10/1996,33.76605606,26.48378372,11.63886452,-4.405648309,-3.831314507,0.654771311,19.40973703,14.67897085,0.42872547,56336,901566,442000
12/11/1996,33.76605606,26.48378372,11.30562973,-4.405648309,-3.831314507,-2.86312111,19.40973703,14.67897085,8.197462492,56336,901566,611000
12/12/1996,33.76605606,26.48378372,11.21500015,-4.405648309,-3.831314507,-0.801632282,19.40973703,14.67897085,0.642614316,56336,901566,403000
12/13/1996,33.76605606,26.48378372,11.03042221,-4.405648309,-3.831314507,-1.645813102,19.40973703,14.67897085,2.708700767,56336,901566,663000
12/16/1996,33.76605606,26.48378372,11.18239403,-4.405648309,-3.831314507,1.377751587,19.40973703,14.67897085,1.898199434,56336,901566,286000
12/17/1996,33.76605606,26.48378372,11.07352638,-4.405648309,-3.831314507,-0.973562951,19.40973703,14.67897085,0.947824819,56336,901566,481000
12/18/1996,33.76605606,26.48378372,11.09563255,-4.405648309,-3.831314507,0.199630812,19.40973703,14.67897085,0.039852461,56336,901566,312000
12/19/1996,33.76605606,26.48378372,11.13708019,-4.405648309,-3.831314507,0.373549135,19.40973703,14.67897085,0.139538957,56336,901566,455000
12/20/1996,33.76605606,26.48378372,11.35757542,-4.405648309,-3.831314507,1.979829724,19.40973703,14.67897085,3.919725735,56336,901566,845000
12/23/1996,33.76605606,26.48378372,11.45318031,-4.405648309,-3.831314507,0.84177206,19.40973703,14.67897085,0.708580201,56336,901566,104000
12/24/1996,33.76605606,26.48378372,11.45318031,-4.405648309,-3.831314507,0,19.40973703,14.67897085,0,56336,901566,0
12/25/1996,33.76605606,26.48378372,11.45318031,-4.405648309,-3.831314507,0,19.40973703,14.67897085,0,56336,901566,0
12/26/1996,33.76605606,26.48378372,11.45318031,-4.405648309,-3.831314507,0,19.40973703,14.67897085,0,56336,901566,0
12/27/1996,33.76605606,26.48378372,11.46754742,-4.405648309,-3.831314507,0.125442045,19.40973703,14.67897085,0.015735707,56336,901566,195000
12/30/1996,33.76605606,26.48378372,11.62836266,-4.405648309,-3.831314507,1.402350765,19.40973703,14.67897085,1.966587669,56336,901566,182000
12/31/1996,33.76605606,26.48378372,11.62836266,-4.405648309,-3.831314507,0,19.40973703,14.67897085,0,56336,901566,0
1/1/1997,33.76605606,26.48378372,11.62836266,-4.405648309,-3.831314507,0,19.40973703,14.67897085,0,56336,901566,0
1/2/1997,33.76605606,26.48378372,11.43273163,-4.405648309,-3.831314507,-1.682360905,19.40973703,14.67897085,2.830338215,56336,901566,429000
1/3/1997,33.76605606,26.48378372,11.47583961,-4.405648309,-3.831314507,0.377057626,19.40973703,14.67897085,0.142172453,56336,901566,572000
1/6/1997,33.76605606,26.48378372,11.44489098,-4.405648309,-3.831314507,-0.269685182,19.40973703,14.67897085,0.072730097,56336,901566,598000
1/7/1997,33.76605606,26.48378372,11.36752319,-4.405648309,-3.831314507,-0.676002792,19.40973703,14.67897085,0.456979775,56336,901566,624000
1/8/1997,33.76605606,26.48378372,11.53054619,-4.405648309,-3.831314507,1.434111831,19.40973703,14.67897085,2.056676743,56336,901566,1170000
1/9/1997,33.76605606,26.48378372,11.5847044,-4.405648309,-3.831314507,0.469693368,19.40973703,14.67897085,0.22061186,56336,901566,884000
1/10/1997,33.76605606,26.48378372,11.54104996,-4.405648309,-3.831314507,-0.376828276,19.40973703,14.67897085,0.141999549,56336,901566,1586000
1/13/1997,33.76605606,26.48378372,11.72562695,-4.405648309,-3.831314507,1.599308459,19.40973703,14.67897085,2.557787547,56336,901566,650000
1/14/1997,33.76605606,26.48378372,12.11743736,-4.405648309,-3.831314507,3.341487999,19.40973703,14.67897085,11.16554205,56336,901566,1040000
1/15/1997,33.76605606,26.48378372,11.88920307,-4.405648309,-3.831314507,-1.883519462,19.40973703,14.67897085,3.547645565,56336,901566,754000
1/16/1997,33.76605606,26.48378372,11.75215244,-4.405648309,-3.831314507,-1.152731834,19.40973703,14.67897085,1.328790682,56336,901566,351000
1/17/1997,33.76605606,26.48378372,11.94335938,-4.405648309,-3.831314507,1.626994995,19.40973703,14.67897085,2.647112714,56336,901566,1313000
1/20/1997,33.76605606,26.48378372,11.82399082,-4.405648309,-3.831314507,-0.999455425,19.40973703,14.67897085,0.998911146,56336,901566,897000
1/21/1997,33.76605606,26.48378372,11.82399082,-4.405648309,-3.831314507,0,19.40973703,14.67897085,0,56336,901566,0
1/22/1997,33.76605606,26.48378372,11.67146969,-4.405648309,-3.831314507,-1.289929396,19.40973703,14.67897085,1.663917847,56336,901566,429000
1/23/1997,33.76605606,26.48378372,11.64715385,-4.405648309,-3.831314507,-0.208335665,19.40973703,14.67897085,0.04340375,56336,901566,338000
1/24/1997,33.76605606,26.48378372,11.24870777,-4.405648309,-3.831314507,-3.420973811,19.40973703,14.67897085,11.70306181,56336,901566,806000
1/27/1997,33.76605606,26.48378372,11.19897175,-4.405648309,-3.831314507,-0.442148769,19.40973703,14.67897085,0.195495534,56336,901566,598000
1/28/1997,33.76605606,26.48378372,11.30286694,-4.405648309,-3.831314507,0.927720774,19.40973703,14.67897085,0.860665834,56336,901566,1001000
1/29/1997,33.76605606,26.48378372,11.28573322,-4.405648309,-3.831314507,-0.151587317,19.40973703,14.67897085,0.022978715,56336,901566,832000
1/30/1997,33.76605606,26.48378372,11.45981503,-4.405648309,-3.831314507,1.542494395,19.40973703,14.67897085,2.379288958,56336,901566,1417000
1/31/1997,33.76605606,26.48378372,11.40012741,-4.405648309,-3.831314507,-0.520842739,19.40973703,14.67897085,0.271277159,56336,901566,598000
2/3/1997,33.76605606,26.48378372,11.3012104,-4.405648309,-3.831314507,-0.86768335,19.40973703,14.67897085,0.752874396,56336,901566,780000
2/4/1997,33.76605606,26.48378372,11.41062832,-4.405648309,-3.831314507,0.968196427,19.40973703,14.67897085,0.937404321,56336,901566,936000
2/5/1997,33.76605606,26.48378372,11.70407295,-4.405648309,-3.831314507,2.571678135,19.40973703,14.67897085,6.613528427,56336,901566,1313000
2/6/1997,33.76605606,26.48378372,11.70407295,-4.405648309,-3.831314507,0,19.40973703,14.67897085,0,56336,901566,0
2/7/1997,33.76605606,26.48378372,11.75878143,-4.405648309,-3.831314507,0.467431133,19.40973703,14.67897085,0.218491864,56336,901566,312000
2/10/1997,33.76605606,26.48378372,11.89970398,-4.405648309,-3.831314507,1.198445155,19.40973703,14.67897085,1.43627079,56336,901566,780000
2/11/1997,33.76605606,26.48378372,12.23680687,-4.405648309,-3.831314507,2.832867865,19.40973703,14.67897085,8.025140338,56336,901566,871000
2/12/1997,33.76605606,26.48378372,12.23680687,-4.405648309,-3.831314507,0,19.40973703,14.67897085,0,56336,901566,0
2/13/1997,33.76605606,26.48378372,13.02484989,-4.405648309,-3.831314507,6.439940015,19.40973703,14.67897085,41.4728274,56336,901566,1443000
2/14/1997,33.76605606,26.48378372,12.91045856,-4.405648309,-3.831314507,-0.878254474,19.40973703,14.67897085,0.771330921,56336,901566,1781000
2/17/1997,33.76605606,26.48378372,12.97511196,-4.405648309,-3.831314507,0.500783115,19.40973703,14.67897085,0.250783729,56336,901566,676000
2/18/1997,33.76605606,26.48378372,12.71372223,-4.405648309,-3.831314507,-2.014547028,19.40973703,14.67897085,4.058399727,56336,901566,1053000
2/19/1997,33.76605606,26.48378372,12.71372223,-4.405648309,-3.831314507,0,19.40973703,14.67897085,0,56336,901566,0
2/20/1997,33.76605606,26.48378372,12.47885704,-4.405648309,-3.831314507,-1.847336165,19.40973703,14.67897085,3.412650905,56336,901566,819000
2/21/1997,33.76605606,26.48378372,12.38877487,-4.405648309,-3.831314507,-0.72187836,19.40973703,14.67897085,0.521108367,56336,901566,728000
2/24/1997,33.76605606,26.48378372,12.28046227,-4.405648309,-3.831314507,-0.874280209,19.40973703,14.67897085,0.764365883,56336,901566,351000
2/25/1997,33.76605606,26.48378372,12.47609138,-4.405648309,-3.831314507,1.593011042,19.40973703,14.67897085,2.537684179,56336,901566,1079000
2/26/1997,33.76605606,26.48378372,12.47609138,-4.405648309,-3.831314507,0,19.40973703,14.67897085,0,56336,901566,585000
2/27/1997,33.76605606,26.48378372,12.33461857,-4.405648309,-3.831314507,-1.133951428,19.40973703,14.67897085,1.285845842,56336,901566,819000
2/28/1997,33.76605606,26.48378372,12.3672266,-4.405648309,-3.831314507,0.264361902,19.40973703,14.67897085,0.069887215,56336,901566,390000
3/3/1997,33.76605606,26.48378372,12.30201435,-4.405648309,-3.831314507,-0.527298899,19.40973703,14.67897085,0.278044129,56336,901566,221000
3/4/1997,33.76605606,26.48378372,12.70432568,-4.405648309,-3.831314507,3.270288211,19.40973703,14.67897085,10.69478499,56336,901566,1495000
3/5/1997,33.76605606,26.48378372,12.98672009,-4.405648309,-3.831314507,2.222820922,19.40973703,14.67897085,4.940932853,56336,901566,975000
3/6/1997,33.76605606,26.48378372,13.09282207,-4.405648309,-3.831314507,0.817003747,19.40973703,14.67897085,0.667495123,56336,901566,1170000
3/7/1997,33.76605606,26.48378372,13.2801609,-4.405648309,-3.831314507,1.430851408,19.40973703,14.67897085,2.047335753,56336,901566,1144000
3/10/1997,33.76605606,26.48378372,13.16024208,-4.405648309,-3.831314507,-0.902992246,19.40973703,14.67897085,0.815394997,56336,901566,754000
3/11/1997,33.76605606,26.48378372,13.55371284,-4.405648309,-3.831314507,2.989844425,19.40973703,14.67897085,8.939169685,56336,901566,1001000
3/12/1997,33.76605606,26.48378372,13.75763702,-4.405648309,-3.831314507,1.504563225,19.40973703,14.67897085,2.263710498,56336,901566,1391000
3/13/1997,33.76605606,26.48378372,14.07317924,-4.405648309,-3.831314507,2.293578618,19.40973703,14.67897085,5.260502875,56336,901566,1729000
3/14/1997,33.76605606,26.48378372,13.7907896,-4.405648309,-3.831314507,-2.006580289,19.40973703,14.67897085,4.026364457,56336,901566,1482000
3/17/1997,33.76605606,26.48378372,13.15526962,-4.405648309,-3.831314507,-4.608292923,19.40973703,14.67897085,21.23636367,56336,901566,871000
3/18/1997,33.76605606,26.48378372,12.79440308,-4.405648309,-3.831314507,-2.743133033,19.40973703,14.67897085,7.524778838,56336,901566,806000
3/19/1997,33.76605606,26.48378372,13.04087639,-4.405648309,-3.831314507,1.926415097,19.40973703,14.67897085,3.711075124,56336,901566,858000
3/20/1997,33.76605606,26.48378372,12.66066933,-4.405648309,-3.831314507,-2.915502382,19.40973703,14.67897085,8.500154141,56336,901566,1469000
3/21/1997,33.76605606,26.48378372,12.84524632,-4.405648309,-3.831314507,1.457877016,19.40973703,14.67897085,2.125405395,56336,901566,728000
3/24/1997,33.76605606,26.48378372,12.95411396,-4.405648309,-3.831314507,0.847532563,19.40973703,14.67897085,0.718311445,56336,901566,572000
3/25/1997,33.76605606,26.48378372,13.6117382,-4.405648309,-3.831314507,5.07656677,19.40973703,14.67897085,25.77153017,56336,901566,1755000
3/26/1997,33.76605606,26.48378372,14.42133713,-4.405648309,-3.831314507,5.94779969,19.40973703,14.67897085,35.37632115,56336,901566,3614000
3/27/1997,33.76605606,26.48378372,14.56225681,-4.405648309,-3.831314507,0.977161023,19.40973703,14.67897085,0.954843664,56336,901566,780000
3/28/1997,33.76605606,26.48378372,14.56225681,-4.405648309,-3.831314507,0,19.40973703,14.67897085,0,56336,901566,0
3/31/1997,33.76605606,26.48378372,14.56225681,-4.405648309,-3.831314507,0,19.40973703,14.67897085,0,56336,901566,0
4/1/1997,33.76605606,26.48378372,13.80460644,-4.405648309,-3.831314507,-5.202836244,19.40973703,14.67897085,27.06950498,56336,901566,1326000
4/2/1997,33.76605606,26.48378372,13.32768726,-4.405648309,-3.831314507,-3.454782839,19.40973703,14.67897085,11.93552446,56336,901566,1261000
4/3/1997,33.76605606,26.48378372,13.1917429,-4.405648309,-3.831314507,-1.020014679,19.40973703,14.67897085,1.040429945,56336,901566,1586000
4/4/1997,33.76605606,26.48378372,13.46473885,-4.405648309,-3.831314507,2.069445644,19.40973703,14.67897085,4.282605275,56336,901566,2171000
4/7/1997,33.76605606,26.48378372,14.12678623,-4.405648309,-3.831314507,4.91689734,19.40973703,14.67897085,24.17587945,56336,901566,1027000
4/8/1997,33.76605606,26.48378372,14.63409519,-4.405648309,-3.831314507,3.59111373,19.40973703,14.67897085,12.89609782,56336,901566,1560000
4/9/1997,33.76605606,26.48378372,15.29061699,-4.405648309,-3.831314507,4.486247961,19.40973703,14.67897085,20.12642077,56336,901566,2470000
4/10/1997,33.76605606,26.48378372,15.58406639,-4.405648309,-3.831314507,1.919146899,19.40973703,14.67897085,3.683124822,56336,901566,2249000
4/11/1997,33.76605606,26.48378372,15.10659122,-4.405648309,-3.831314507,-3.063867635,19.40973703,14.67897085,9.387284883,56336,901566,2028000
4/14/1997,33.76605606,26.48378372,15.18948841,-4.405648309,-3.831314507,0.548748457,19.40973703,14.67897085,0.301124869,56336,901566,2262000
4/15/1997,33.76605606,26.48378372,15.52438164,-4.405648309,-3.831314507,2.204769625,19.40973703,14.67897085,4.861009098,56336,901566,1560000
4/16/1997,33.76605606,26.48378372,15.52438164,-4.405648309,-3.831314507,0,19.40973703,14.67897085,0,56336,901566,0
4/17/1997,33.76605606,26.48378372,15.29061699,-4.405648309,-3.831314507,-1.505790401,19.40973703,14.67897085,2.26740473,56336,901566,2652000
4/18/1997,33.76605606,26.48378372,15.09498692,-4.405648309,-3.831314507,-1.279412555,19.40973703,14.67897085,1.636896487,56336,901566,832000
4/21/1997,33.76605606,26.48378372,14.87228107,-4.405648309,-3.831314507,-1.475362929,19.40973703,14.67897085,2.176695772,56336,901566,897000
4/22/1997,33.76605606,26.48378372,14.87725449,-4.405648309,-3.831314507,0.033440812,19.40973703,14.67897085,0.001118288,56336,901566,650000
4/23/1997,33.76605606,26.48378372,15.00767517,-4.405648309,-3.831314507,0.876644847,19.40973703,14.67897085,0.768506188,56336,901566,273000
4/24/1997,33.76605606,26.48378372,15.1817503,-4.405648309,-3.831314507,1.159907345,19.40973703,14.67897085,1.345385049,56336,901566,728000
4/25/1997,33.76605606,26.48378372,15.12759209,-4.405648309,-3.831314507,-0.356732325,19.40973703,14.67897085,0.127257951,56336,901566,234000
4/28/1997,33.76605606,26.48378372,15.07288551,-4.405648309,-3.831314507,-0.361634378,19.40973703,14.67897085,0.130779423,56336,901566,169000
4/29/1997,33.76605606,26.48378372,15.21435452,-4.405648309,-3.831314507,0.938566153,19.40973703,14.67897085,0.880906424,56336,901566,507000
4/30/1997,33.76605606,26.48378372,15.53488159,-4.405648309,-3.831314507,2.106741212,19.40973703,14.67897085,4.438358535,56336,901566,455000
5/1/1997,33.76605606,26.48378372,15.53488159,-4.405648309,-3.831314507,0,19.40973703,14.67897085,0,56336,901566,0
5/2/1997,33.76605606,26.48378372,16.01400757,-4.405648309,-3.831314507,3.084194583,19.40973703,14.67897085,9.512256227,56336,901566,416000
5/5/1997,33.76605606,26.48378372,16.49700165,-4.405648309,-3.831314507,3.016072507,19.40973703,14.67897085,9.096693369,56336,901566,1157000
5/6/1997,33.76605606,26.48378372,16.32292366,-4.405648309,-3.831314507,-1.055209858,19.40973703,14.67897085,1.113467845,56336,901566,806000
5/7/1997,33.76605606,26.48378372,16.0869503,-4.405648309,-3.831314507,-1.445656201,19.40973703,14.67897085,2.089921853,56336,901566,195000
5/8/1997,33.76605606,26.48378372,16.0869503,-4.405648309,-3.831314507,0,19.40973703,14.67897085,0,56336,901566,0
5/9/1997,33.76605606,26.48378372,16.08363914,-4.405648309,-3.831314507,-0.020582877,19.40973703,14.67897085,0.000423655,56336,901566,403000
5/12/1997,33.76605606,26.48378372,15.80124474,-4.405648309,-3.831314507,-1.755786776,19.40973703,14.67897085,3.082787202,56336,901566,988000
5/13/1997,33.76605606,26.48378372,15.77969646,-4.405648309,-3.831314507,-0.13637072,19.40973703,14.67897085,0.018596973,56336,901566,1235000
5/14/1997,33.76605606,26.48378372,15.91011333,-4.405648309,-3.831314507,0.82648529,19.40973703,14.67897085,0.683077935,56336,901566,546000
5/15/1997,33.76605606,26.48378372,15.35582829,-4.405648309,-3.831314507,-3.483853558,19.40973703,14.67897085,12.13723561,56336,901566,715000
5/16/1997,33.76605606,26.48378372,15.23093033,-4.405648309,-3.831314507,-0.813358645,19.40973703,14.67897085,0.661552285,56336,901566,572000
5/19/1997,33.76605606,26.48378372,15.23093033,-4.405648309,-3.831314507,0,19.40973703,14.67897085,0,56336,901566,0
5/20/1997,33.76605606,26.48378372,14.84464931,-4.405648309,-3.831314507,-2.536161647,19.40973703,14.67897085,6.4321159,56336,901566,715000
5/21/1997,33.76605606,26.48378372,14.99717617,-4.405648309,-3.831314507,1.027487091,19.40973703,14.67897085,1.055729723,56336,901566,442000
5/22/1997,33.76605606,26.48378372,14.99717617,-4.405648309,-3.831314507,0,19.40973703,14.67897085,0,56336,901566,546000
5/23/1997,33.76605606,26.48378372,15.59456348,-4.405648309,-3.831314507,3.983331976,19.40973703,14.67897085,15.86693363,56336,901566,91000
5/26/1997,33.76605606,26.48378372,15.98471451,-4.405648309,-3.831314507,2.501839979,19.40973703,14.67897085,6.259203283,56336,901566,442000
5/27/1997,33.76605606,26.48378372,16.15824318,-4.405648309,-3.831314507,1.085591308,19.40973703,14.67897085,1.178508487,56336,901566,442000
5/28/1997,33.76605606,26.48378372,15.51884937,-4.405648309,-3.831314507,-3.957075032,19.40973703,14.67897085,15.65844281,56336,901566,572000
5/29/1997,33.76605606,26.48378372,15.54040337,-4.405648309,-3.831314507,0.138889119,19.40973703,14.67897085,0.019290187,56336,901566,13000
5/30/1997,33.76605606,26.48378372,15.10548782,-4.405648309,-3.831314507,-2.798611673,19.40973703,14.67897085,7.832227295,56336,901566,468000
6/2/1997,33.76605606,26.48378372,15.19832706,-4.405648309,-3.831314507,0.614606043,19.40973703,14.67897085,0.377740588,56336,901566,442000
6/3/1997,33.76605606,26.48378372,15.43153858,-4.405648309,-3.831314507,1.534455183,19.40973703,14.67897085,2.354552708,56336,901566,722800
6/4/1997,33.76605606,26.48378372,15.3978281,-4.405648309,-3.831314507,-0.218451838,19.40973703,14.67897085,0.047721206,56336,901566,413400
6/5/1997,33.76605606,26.48378372,15.56196117,-4.405648309,-3.831314507,1.065949502,19.40973703,14.67897085,1.13624834,56336,901566,231400
6/6/1997,33.76605606,26.48378372,15.48072147,-4.405648309,-3.831314507,-0.522040245,19.40973703,14.67897085,0.272526018,56336,901566,538200
6/9/1997,33.76605606,26.48378372,15.07288551,-4.405648309,-3.831314507,-2.634476443,19.40973703,14.67897085,6.940466127,56336,901566,712400
6/10/1997,33.76605606,26.48378372,14.92090988,-4.405648309,-3.831314507,-1.008271652,19.40973703,14.67897085,1.016611723,56336,901566,171600
6/11/1997,33.76605606,26.48378372,14.92090988,-4.405648309,-3.831314507,0,19.40973703,14.67897085,0,56336,901566,288600
6/12/1997,33.76605606,26.48378372,15.37738132,-4.405648309,-3.831314507,3.059273508,19.40973703,14.67897085,9.359154397,56336,901566,824200
6/13/1997,33.76605606,26.48378372,15.49674702,-4.405648309,-3.831314507,0.776241999,19.40973703,14.67897085,0.602551641,56336,901566,1146600
6/16/1997,33.76605606,26.48378372,15.36135292,-4.405648309,-3.831314507,-0.873693661,19.40973703,14.67897085,0.763340614,56336,901566,470600
6/17/1997,33.76605606,26.48378372,15.14804173,-4.405648309,-3.831314507,-1.388622451,19.40973703,14.67897085,1.92827231,56336,901566,912600
6/18/1997,33.76605606,26.48378372,15.57301044,-4.405648309,-3.831314507,2.805436684,19.40973703,14.67897085,7.870474989,56336,901566,1661400
6/19/1997,33.76605606,26.48378372,15.64319134,-4.405648309,-3.831314507,0.450657201,19.40973703,14.67897085,0.203091913,56336,901566,1102400
6/20/1997,33.76605606,26.48378372,15.43153858,-4.405648309,-3.831314507,-1.35300241,19.40973703,14.67897085,1.83061552,56336,901566,1071200
6/23/1997,33.76605606,26.48378372,15.27404022,-4.405648309,-3.831314507,-1.020626419,19.40973703,14.67897085,1.041678288,56336,901566,629200
6/24/1997,33.76605606,26.48378372,15.30664349,-4.405648309,-3.831314507,0.213455401,19.40973703,14.67897085,0.045563208,56336,901566,704600
6/25/1997,33.76605606,26.48378372,15.36632919,-4.405648309,-3.831314507,0.389933346,19.40973703,14.67897085,0.152048014,56336,901566,663000
6/26/1997,33.76605606,26.48378372,15.52327442,-4.405648309,-3.831314507,1.021357974,19.40973703,14.67897085,1.043172112,56336,901566,1391000
6/27/1997,33.76605606,26.48378372,15.50393105,-4.405648309,-3.831314507,-0.124608866,19.40973703,14.67897085,0.015527369,56336,901566,1040000
6/30/1997,33.76605606,26.48378372,15.45364571,-4.405648309,-3.831314507,-0.324339287,19.40973703,14.67897085,0.105195973,56336,901566,1287000
7/1/1997,33.76605606,26.48378372,15.52438164,-4.405648309,-3.831314507,0.457729734,19.40973703,14.67897085,0.209516509,56336,901566,1453400
7/2/1997,33.76605606,26.48378372,15.69790173,-4.405648309,-3.831314507,1.117726247,19.40973703,14.67897085,1.249311962,56336,901566,876200
7/3/1997,33.76605606,26.48378372,16.16542244,-4.405648309,-3.831314507,2.978236977,19.40973703,14.67897085,8.869895491,56336,901566,1742000
7/4/1997,33.76605606,26.48378372,15.97477055,-4.405648309,-3.831314507,-1.179380832,19.40973703,14.67897085,1.390939146,56336,901566,728000
7/7/1997,33.76605606,26.48378372,16.04716301,-4.405648309,-3.831314507,0.453167471,19.40973703,14.67897085,0.205360757,56336,901566,210600
7/8/1997,33.76605606,26.48378372,16.30137062,-4.405648309,-3.831314507,1.584128054,19.40973703,14.67897085,2.509461691,56336,901566,1664000
7/9/1997,33.76605606,26.48378372,16.30137062,-4.405648309,-3.831314507,0,19.40973703,14.67897085,0,56336,901566,1008800
7/10/1997,33.76605606,26.48378372,16.02947998,-4.405648309,-3.831314507,-1.667900489,19.40973703,14.67897085,2.78189204,56336,901566,998400
7/11/1997,33.76605606,26.48378372,16.24168777,-4.405648309,-3.831314507,1.323859504,19.40973703,14.67897085,1.752603987,56336,901566,806000
7/14/1997,33.76605606,26.48378372,16.79044533,-4.405648309,-3.831314507,3.378697834,19.40973703,14.67897085,11.41559906,56336,901566,1242800
7/15/1997,33.76605606,26.48378372,16.63792229,-4.405648309,-3.831314507,-0.908391873,19.40973703,14.67897085,0.825175795,56336,901566,494000
7/16/1997,33.76605606,26.48378372,16.62742043,-4.405648309,-3.831314507,-0.06312003,19.40973703,14.67897085,0.003984138,56336,901566,639600
7/17/1997,33.76605606,26.48378372,16.47489929,-4.405648309,-3.831314507,-0.917286804,19.40973703,14.67897085,0.841415081,56336,901566,652600
7/18/1997,33.76605606,26.48378372,15.98582363,-4.405648309,-3.831314507,-2.968610928,19.40973703,14.67897085,8.81265084,56336,901566,410800
7/21/1997,33.76605606,26.48378372,15.81229496,-4.405648309,-3.831314507,-1.085515988,19.40973703,14.67897085,1.178344959,56336,901566,377000
7/22/1997,33.76605606,26.48378372,16.02947998,-4.405648309,-3.831314507,1.373519916,19.40973703,14.67897085,1.88655696,56336,901566,470600
7/23/1997,33.76605606,26.48378372,16.00792694,-4.405648309,-3.831314507,-0.134458757,19.40973703,14.67897085,0.018079157,56336,901566,1029600
7/24/1997,33.76605606,26.48378372,15.99245453,-4.405648309,-3.831314507,-0.09665469,19.40973703,14.67897085,0.009342129,56336,901566,790400
7/25/1997,33.76605606,26.48378372,16.26876831,-4.405648309,-3.831314507,1.727775941,19.40973703,14.67897085,2.985209703,56336,901566,286000
7/28/1997,33.76605606,26.48378372,15.97532082,-4.405648309,-3.831314507,-1.803747456,19.40973703,14.67897085,3.253504885,56336,901566,704600
7/29/1997,33.76605606,26.48378372,15.35029888,-4.405648309,-3.831314507,-3.912421802,19.40973703,14.67897085,15.30704435,56336,901566,855400
7/30/1997,33.76605606,26.48378372,15.82279873,-4.405648309,-3.831314507,3.078114967,19.40973703,14.67897085,9.474791752,56336,901566,1029600
7/31/1997,33.76605606,26.48378372,16.08363914,-4.405648309,-3.831314507,1.648509979,19.40973703,14.67897085,2.71758515,56336,901566,1333800
8/1/1997,33.76605606,26.48378372,15.87750816,-4.405648309,-3.831314507,-1.281619039,19.40973703,14.67897085,1.642547361,56336,901566,1027000
8/4/1997,33.76605606,26.48378372,15.81229496,-4.405648309,-3.831314507,-0.41072694,19.40973703,14.67897085,0.168696619,56336,901566,546000
8/5/1997,33.76605606,26.48378372,15.88248253,-4.405648309,-3.831314507,0.443879708,19.40973703,14.67897085,0.197029195,56336,901566,624000
